userID,userName,mediaID,mediaDate,mediaLocationLat,mediaLocationLong,mediaCommentFrom_id,mediaCommentFrom_userName,mediaComment_time,mediaComment_text,,,
47549502,aaronkkai,1201661675221442267_47549502,2016/3/8,34.07861,-118.36134,1578449911,jgrxy,2016/3/11,,,,
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,16379941,truetoolife,2016/3/2,,,,
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,1372432421,miikeyod,2016/3/2,,,,
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,2992265712,code4good,2016/3/2,,,,
47549502,aaronkkai,1197237845560286284_47549502,2016/3/2,34.0618,-118.3006,18662315,joefortwangler_,2016/3/3,,,,
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,349774846,lifeafteranalog,2016/3/2,,,,
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,349774846,lifeafteranalog,2016/3/2,,,,
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,255401394,taliabenmor,2016/3/2,,,,
47549502,aaronkkai,1197234057004867569_47549502,2016/3/2,34.0522,-118.243,18239540,get_em_adj,2016/3/3,,,,
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,14427368,c0mbsy,2016/2/27,,,,
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,46229656,ms_wearer,2016/3/1,,,,
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,186472935,nazreennazwani,2016/3/1,,,,
47549502,aaronkkai,1189943500243099621_47549502,2016/2/21,34.0522,-118.243,2740499239,issamarz,2016/3/2,,,,
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,44230927,bellwether_dario,2016/2/13,,,,
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,228621724,werqit_white,2016/2/13,,,,
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,563215041,dabshawty,2016/2/14,,,,
47549502,aaronkkai,1184524621836607215_47549502,2016/2/13,37.775,-122.418,557913592,desiraekiani,2016/2/19,,,,
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,203398320,unklescooty,2016/2/13,,,,
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,236133433,uche3000,2016/2/13,,,,
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,32757150,cnrboy,2016/2/14,,,,
47549502,aaronkkai,1184317123460488849_47549502,2016/2/13,37.78649,-122.4167,193408857,kidfrench,2016/2/14,,,,
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,31523874,domyewest,2016/2/12,,,,
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,1344744182,ride_the_flow,2016/2/13,,,,
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,12057823,ohhellocalum,2016/2/17,,,,
47549502,aaronkkai,1183438213088697946_47549502,2016/2/12,37.775,-122.418,335261576,nicholeashlei,2016/2/24,,,,
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,421771342,iamanthonyluk,2016/2/11,,,,
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,1140961685,joshua89_,2016/2/11,,,,
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,187687264,ayynicko,2016/2/12,,,,
47549502,aaronkkai,1182857309500890529_47549502,2016/2/11,37.77927,-122.40734,49737853,macdreza,2016/2/14,,,,
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,1943609483,joseline.spam111,2016/2/7,,,,
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,34984632,oopzallberryz,2016/2/7,,,,
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,183585102,ezrathequeen,2016/2/7,,,,
47549502,aaronkkai,1179276649012026674_47549502,2016/2/6,37.775,-122.418,391266274,michael___tall,2016/2/10,,,,
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,1703977533,alonso_gonzalezzz,2016/2/6,,,,
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,2125311588,ossawa.decor,2016/2/7,,,,
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,12167988,iiamsonja,2016/2/7,,,,
47549502,aaronkkai,1178660499387473460_47549502,2016/2/5,37.775,-122.418,18562487,ssheaaa,2016/2/10,,,,
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,27621093,mooyagi,2016/2/4,,,,
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,27891987,phattbam,2016/2/4,,,,
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,274490875,d.hang_,2016/2/4,,,,
47549502,aaronkkai,1177782581186682014_47549502,2016/2/4,37.77839,-122.4086,3249780,parriswalker_,2016/2/4,,,,
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,1282850553,_claaaaraaa_,2016/2/6,,,,
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,1538860723,theo___leblanc,2016/2/6,,,,
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,1282850553,_claaaaraaa_,2016/2/6,,,,
47549502,aaronkkai,1172002532395211958_47549502,2016/1/27,37.775,-122.418,264617625,gramsclothing,2016/2/10,,,,
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,2276900541,asocialgathering,2016/2/2,,,,
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,1424818942,mr___blank,2016/2/17,,,,
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,1416255837,malik.img,2016/3/9,,,,
47549502,aaronkkai,1171324590505745729_47549502,2016/1/26,33.64833,-117.841934,39145153,annatranx,2016/3/11,,,,
5669242,pocketfork,1203964466362994022_5669242,2016/3/11,40.724323,-73.99541,545934886,doctorlezli,2016/3/11,,,,
5669242,pocketfork,1203964466362994022_5669242,2016/3/11,40.724323,-73.99541,2218003198,bravotopchef,2016/3/11,,,,
5669242,pocketfork,1203964466362994022_5669242,2016/3/11,40.724323,-73.99541,1365566967,doug_morro,2016/3/11,,,,
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,262195299,thaodle,2016/3/11,,,,
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,6030705,malanconnelly,2016/3/11,,,,
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,41043424,fyreva7,2016/3/11,,,,
5669242,pocketfork,1203613758895836578_5669242,2016/3/11,40.724323,-73.99541,198679192,d_kug,2016/3/11,,,,
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,174268516,fwscout,2016/3/8,,,,
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,181465938,alycianoe,2016/3/8,,,,
5669242,pocketfork,1201603851581541708_5669242,2016/3/8,40.717175,-73.99735,1715333052,babujinyc,2016/3/9,,,,
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,2057905345,nicosoyster,2016/3/6,,,,
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,41757257,jescd,2016/3/6,,,,
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,26556140,vinnypicone,2016/3/6,,,,
5669242,pocketfork,1200097333476478416_5669242,2016/3/6,40.86161,-73.898285,17516429,onceuponabite,2016/3/8,,,,
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,4160606,mariesworld,2016/3/2,,,,
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,5669242,pocketfork,2016/3/2,,,,
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,250492560,davidhalesmith,2016/3/8,,,,
5669242,pocketfork,1196852228372189089_5669242,2016/3/1,40.76432,-73.98835,5669242,pocketfork,2016/3/8,,,,
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,1285086,_felicia_,2016/2/29,,,,
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,545934886,doctorlezli,2016/2/29,,,,
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,33166355,lizybethc,2016/2/29,,,,
5669242,pocketfork,1195673070359170528_5669242,2016/2/29,40.72753,-73.97929,2159608618,nahid.refahi,2016/3/1,,,,
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,245173398,kateculottacook,2016/2/27,,,,
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,251324811,deekay3000,2016/2/27,,,,
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,299462472,noshjewberg,2016/3/5,,,,
5669242,pocketfork,1193917256271285995_5669242,2016/2/26,40.70283,-73.98129,10539658,raquelita813,2016/3/5,,,,
5669242,pocketfork,1192230066222943800_5669242,2016/2/24,40.724323,-73.99541,234964489,lauranorcia,2016/2/24,,,,
5669242,pocketfork,1192230066222943800_5669242,2016/2/24,40.724323,-73.99541,5669242,pocketfork,2016/2/24,,,,
5669242,pocketfork,1192230066222943800_5669242,2016/2/24,40.724323,-73.99541,17516429,onceuponabite,2016/2/24,,,,
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,6554356,oliviamordor,2016/2/24,,,,
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,29720524,sugarsweetsunshine,2016/2/24,,,,
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,699425777,kmg210,2016/2/24,,,,
5669242,pocketfork,1192178694454660267_5669242,2016/2/24,40.73385,-73.99203,1315696701,femeneguetti,2016/3/11,,,,
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,5669242,pocketfork,2016/2/23,,,,
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,28785643,bjanesmith,2016/2/24,,,,
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,1532347027,olivethenoms,2016/3/6,,,,
5669242,pocketfork,1191671245612141891_5669242,2016/2/23,40.739468,-73.98829,5669242,pocketfork,2016/3/6,,,,
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,182985613,dahliahelmy,2016/2/19,,,,
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,2379080606,lashingsofbutter77,2016/2/19,,,,
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,258283175,cy_eats,2016/2/20,,,,
5669242,pocketfork,1188770253748981262_5669242,2016/2/19,38.901382,-77.02688,2219195761,minisgulus,2016/2/21,,,,
5669242,pocketfork,1187282366817783618_5669242,2016/2/17,40.724323,-73.99541,11166094,zokratez,2016/2/17,,,,
5669242,pocketfork,1187282366817783618_5669242,2016/2/17,40.724323,-73.99541,7747825,teamzoe,2016/2/17,,,,
5669242,pocketfork,1187282366817783618_5669242,2016/2/17,40.724323,-73.99541,11166094,zokratez,2016/2/17,,,,
5669242,pocketfork,1187282366817783618_5669242,2016/2/17,40.724323,-73.99541,7747825,teamzoe,2016/2/17,,,,
5669242,pocketfork,1185794302324919843_5669242,2016/2/15,40.71897,-73.99693,258283175,cy_eats,2016/2/15,,,,
5669242,pocketfork,1185794302324919843_5669242,2016/2/15,40.71897,-73.99693,552057266,camdenlilywoollven,2016/2/15,,,,
5669242,pocketfork,1185794302324919843_5669242,2016/2/15,40.71897,-73.99693,1881049,historicalartfox,2016/2/15,,,,
5669242,pocketfork,1185794302324919843_5669242,2016/2/15,40.71897,-73.99693,13456641,mfinn30,2016/3/5,,,,
5669242,pocketfork,1185686717932391866_5669242,2016/2/15,40.717884,-73.99053,177428876,melissa_anne36,2016/2/15,,,,
5669242,pocketfork,1183062511184924119_5669242,2016/2/11,40.747166,-73.98518,797975,jeaniusnyc,2016/2/12,,,,
5669242,pocketfork,1183062511184924119_5669242,2016/2/11,40.747166,-73.98518,250492560,davidhalesmith,2016/3/1,,,,
5669242,pocketfork,1183062511184924119_5669242,2016/2/11,40.747166,-73.98518,5669242,pocketfork,2016/3/1,,,,
5669242,pocketfork,1183062511184924119_5669242,2016/2/11,40.747166,-73.98518,250492560,davidhalesmith,2016/3/2,,,,
983294586,abigirlx,1203919794072956593_983294586,2016/3/11,40.7142,-74.0064,2932785190,vegasvalleylife,2016/3/11,,,,
983294586,abigirlx,1203919794072956593_983294586,2016/3/11,40.7142,-74.0064,2131346365,iam01014,2016/3/11,,,,
983294586,abigirlx,1203919794072956593_983294586,2016/3/11,40.7142,-74.0064,2308882348,irshadharsi,2016/3/12,,,,
983294586,abigirlx,1203919794072956593_983294586,2016/3/11,40.7142,-74.0064,1276085060,salwakassem,2016/3/12,,,,
983294586,abigirlx,1203632386924326199_983294586,2016/3/11,40.7142,-74.0064,24948245,chimerenicole,2016/3/11,,,,
983294586,abigirlx,1203632386924326199_983294586,2016/3/11,40.7142,-74.0064,665382026,marijavuj33,2016/3/11,,,,
983294586,abigirlx,1203632386924326199_983294586,2016/3/11,40.7142,-74.0064,223952929,annie_kitt,2016/3/11,,,,
983294586,abigirlx,1203632386924326199_983294586,2016/3/11,40.7142,-74.0064,2310340751,jitenabd001,2016/3/11,,,,
983294586,abigirlx,1201856618359663971_983294586,2016/3/8,40.7142,-74.0064,2343175193,m.angel1709,2016/3/9,,,,
983294586,abigirlx,1201856618359663971_983294586,2016/3/8,40.7142,-74.0064,2131346365,iam01014,2016/3/9,,,,
983294586,abigirlx,1201856618359663971_983294586,2016/3/8,40.7142,-74.0064,1100108064,gabe_guerrero_martel,2016/3/9,,,,
983294586,abigirlx,1201856618359663971_983294586,2016/3/8,40.7142,-74.0064,23060224,kangajee,2016/3/11,,,,
983294586,abigirlx,1201795120518115171_983294586,2016/3/8,40.7142,-74.0064,176693660,andystyle92,2016/3/8,,,,
983294586,abigirlx,1201795120518115171_983294586,2016/3/8,40.7142,-74.0064,983294586,abigirlx,2016/3/8,,,,
983294586,abigirlx,1201795120518115171_983294586,2016/3/8,40.7142,-74.0064,983294586,abigirlx,2016/3/8,,,,
983294586,abigirlx,1201795120518115171_983294586,2016/3/8,40.7142,-74.0064,2323881470,marty__dp,2016/3/9,,,,
983294586,abigirlx,1201792929405316905_983294586,2016/3/8,40.759064,-73.97928,983294586,abigirlx,2016/3/8,,,,
983294586,abigirlx,1201792929405316905_983294586,2016/3/8,40.759064,-73.97928,983294586,abigirlx,2016/3/8,,,,
983294586,abigirlx,1201792929405316905_983294586,2016/3/8,40.759064,-73.97928,6458563,chloeadelia,2016/3/9,,,,
983294586,abigirlx,1201792929405316905_983294586,2016/3/8,40.759064,-73.97928,317705060,devheelboudoir,2016/3/9,,,,
983294586,abigirlx,1198722660155501988_983294586,2016/3/4,40.7142,-74.0064,20207773,oliviamaeromano,2016/3/4,,,,
983294586,abigirlx,1198722660155501988_983294586,2016/3/4,40.7142,-74.0064,983294586,abigirlx,2016/3/4,,,,
983294586,abigirlx,1198722660155501988_983294586,2016/3/4,40.7142,-74.0064,2963674511,jennynguyenhieuu,2016/3/4,,,,
983294586,abigirlx,1198722660155501988_983294586,2016/3/4,40.7142,-74.0064,2157862303,bajideshmukh,2016/3/4,,,,
13528260,iamgalla,1203712660105000930_13528260,2016/3/11,40.758984,-73.97925,1695967776,vladsgradinariu,2016/3/11,,,,
13528260,iamgalla,1203712660105000930_13528260,2016/3/11,40.758984,-73.97925,627870541,frstyxn,2016/3/11,,,,
13528260,iamgalla,1203712660105000930_13528260,2016/3/11,40.758984,-73.97925,407065186,amirahjavedd,2016/3/11,,,,
13528260,iamgalla,1203712660105000930_13528260,2016/3/11,40.758984,-73.97925,209715911,faisalalaali,2016/3/12,,,,
13528260,iamgalla,1203111422590121300_13528260,2016/3/10,33.944237,-118.3976,540893704,vanessaaaaaaaah,2016/3/11,,,,
13528260,iamgalla,1203111422590121300_13528260,2016/3/10,33.944237,-118.3976,31518313,npierce88,2016/3/11,,,,
13528260,iamgalla,1203111422590121300_13528260,2016/3/10,33.944237,-118.3976,647981796,mattlcarey8,2016/3/11,,,,
13528260,iamgalla,1203111422590121300_13528260,2016/3/10,33.944237,-118.3976,407065186,amirahjavedd,2016/3/11,,,,
13528260,iamgalla,1202961886047564927_13528260,2016/3/10,36.227787,-121.76425,1295945046,em_ron,2016/3/11,,,,
13528260,iamgalla,1202961886047564927_13528260,2016/3/10,36.227787,-121.76425,24966687,eejj_,2016/3/11,,,,
13528260,iamgalla,1202961886047564927_13528260,2016/3/10,36.227787,-121.76425,3021996191,hell_lin69,2016/3/11,,,,
13528260,iamgalla,1202961886047564927_13528260,2016/3/10,36.227787,-121.76425,50876633,andre_asf,2016/3/11,,,,
13528260,iamgalla,1202317222227408659_13528260,2016/3/9,35.72677,-121.31438,370928937,dilangnay,2016/3/11,,,,
